,Unnamed: 0,uid,file,zero_pred,one_pred,pred,label,temporal_frame_start_times,acc,cfnmtx
42463,6066,18_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0505786,0.22041354,1,1,0.4179591836734694,1,TP
42470,6067,19_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05268401,0.22493428,1,1,0.4411791383219954,1,TP
42477,6068,20_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.053779118,0.226738,1,1,0.4643990929705215,1,TP
42484,6069,21_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.050762683,0.22261968,1,0,0.4876190476190476,0,FP
42491,6070,22_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.04668966,0.21748033,1,0,0.5108390022675737,0,FP
42498,6071,23_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.043472804,0.21301731,1,0,0.5340589569160997,0,FP
42505,6072,24_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.041609403,0.20965688,1,0,0.5572789115646258,0,FP
42512,6073,25_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.044975575,0.21468389,1,0,0.5804988662131519,0,FP
42519,6074,26_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.047462374,0.21930796,1,1,0.603718820861678,1,TP
42526,6075,27_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05103494,0.22442123,1,0,0.626938775510204,0,FP
42533,6076,28_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0534906,0.22810476,1,0,0.6501587301587302,0,FP
42540,6077,29_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.055701695,0.2323884,1,0,0.6733786848072563,0,FP
42547,6078,30_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05888197,0.2382864,1,0,0.6965986394557823,0,FP
42554,6079,31_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.059392825,0.24102247,1,0,0.7198185941043084,0,FP
42561,6080,32_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.057612836,0.24104607,1,0,0.7430385487528345,0,FP
42568,6081,33_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.057554424,0.24241385,1,0,0.7662585034013606,0,FP
42575,6082,34_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.060829133,0.24697381,1,0,0.7894784580498866,0,FP
42582,6083,35_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.073064975,0.26156977,1,0,0.8126984126984127,0,FP
42589,6084,36_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.096645586,0.28868157,1,1,0.8359183673469388,1,TP
42596,6085,37_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.11427984,0.3108276,1,0,0.8591383219954648,0,FP
42603,6086,38_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12041041,0.3251598,1,0,0.8823582766439909,0,FP
42610,6087,39_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1074926,0.31922805,1,0,0.905578231292517,0,FP
42617,6088,40_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08589894,0.3000849,1,0,0.9287981859410432,0,FP
42624,6089,41_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07189554,0.28219867,1,0,0.9520181405895692,0,FP
42631,6090,42_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.06371726,0.26692665,1,0,0.9752380952380952,0,FP
42638,6091,43_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05954556,0.25509495,1,0,0.9984580498866212,0,FP
42645,6092,44_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.062425278,0.25448,1,0,1.0216780045351477,0,FP
42652,6093,45_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.068634026,0.25955373,1,0,1.0448979591836736,0,FP
42659,6094,46_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.06790951,0.25840676,1,0,1.0681179138321997,0,FP
42666,6095,47_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.072528936,0.26416892,1,0,1.0913378684807256,0,FP
42673,6096,48_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07654914,0.2701491,1,0,1.1145578231292517,0,FP
42680,6097,49_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0773407,0.27067456,1,0,1.1377777777777778,0,FP
42687,6098,50_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08197884,0.27522063,1,0,1.160997732426304,0,FP
42694,6099,51_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07923697,0.27369884,1,0,1.18421768707483,0,FP
42701,6100,52_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07673582,0.27189285,1,0,1.207437641723356,0,FP
42708,6101,53_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07540854,0.27139246,1,0,1.230657596371882,0,FP
42715,6102,54_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.080224425,0.2776569,1,0,1.253877551020408,0,FP
42722,6103,55_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08174547,0.27968377,1,0,1.2770975056689342,0,FP
42729,6104,56_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08424116,0.2829928,1,0,1.3003174603174603,0,FP
42736,6105,57_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08279295,0.2815689,1,0,1.3235374149659864,0,FP
42743,6106,58_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.077267036,0.2744584,1,0,1.3467573696145123,0,FP
42750,6107,59_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0787262,0.27451134,1,0,1.3699773242630386,0,FP
42757,6108,60_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08271101,0.2797429,1,0,1.3931972789115643,0,FP
42764,6109,61_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08723278,0.2855745,1,0,1.4164172335600906,0,FP
42771,6110,62_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.089031406,0.28839165,1,0,1.4396371882086167,0,FP
42778,6111,63_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08968524,0.29094535,1,0,1.4628571428571429,0,FP
42785,6112,64_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09569341,0.2980938,1,0,1.486077097505669,0,FP
42792,6113,65_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.108386554,0.31045607,1,0,1.509297052154195,0,FP
42799,6114,66_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.124543205,0.32754788,1,0,1.5325170068027212,0,FP
42806,6115,67_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14622943,0.35111135,1,0,1.555736961451247,0,FP
42813,6116,68_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13140182,0.33811152,1,0,1.5789569160997732,0,FP
42820,6117,69_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.19296527,0.33664382,1,1,1.6021768707482993,1,TP
42827,6118,70_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.23516579,0.4099744,1,1,1.6253968253968254,1,TP
42834,6119,71_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.20796022,0.37051716,1,1,1.6486167800453515,1,TP
42841,6120,72_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.2883926,0.4461702,1,1,1.6718367346938776,1,TP
42848,6121,73_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13245927,0.34980026,1,1,1.6950566893424035,1,TP
42855,6122,74_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.034977313,0.29004818,1,1,1.7182766439909296,1,TP
42862,6123,75_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,0.069603205,0.16004555,1,1,1.7414965986394555,1,TP
42869,6124,76_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,0.016197884,0.14958353,1,1,1.7647165532879818,1,TP
42876,6125,77_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.034715056,0.20224735,1,1,1.787936507936508,1,TP
42883,6126,78_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.038373586,0.20916915,1,1,1.811156462585034,1,TP
42890,6127,79_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.028071644,0.19880655,1,1,1.83437641723356,1,TP
42897,6128,80_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.018120449,0.18298925,1,1,1.8575963718820865,1,TP
42904,6129,81_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.012252679,0.16814423,1,1,1.880816326530612,1,TP
42911,6130,82_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.01287674,0.16056024,1,1,1.9040362811791385,1,TP
42918,6131,83_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.012692413,0.15622944,1,1,1.9272562358276644,1,TP
42925,6132,84_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.015281178,0.15900965,1,1,1.9504761904761905,1,TP
42932,6133,85_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.018110901,0.16328192,1,1,1.9736961451247168,1,TP
42939,6134,86_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.020545179,0.16699772,1,0,1.9969160997732427,0,FP
42946,6135,87_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.023570305,0.17241772,1,0,2.020136054421769,0,FP
42953,6136,88_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.02620158,0.17799652,1,0,2.043356009070295,0,FP
42960,6137,89_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.027648857,0.18232937,1,0,2.066575963718821,0,FP
42967,6138,90_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.032066714,0.18922774,1,0,2.089795918367347,0,FP
42974,6139,91_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.034607008,0.19468375,1,0,2.113015873015873,0,FP
42981,6140,92_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.033811122,0.19506684,1,0,2.136235827664399,0,FP
42988,6141,93_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.038504373,0.2017844,1,0,2.159455782312925,0,FP
42995,6142,94_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.048714742,0.21429339,1,0,2.182675736961451,0,FP
43002,6143,95_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.057964742,0.227211,1,0,2.205895691609977,0,FP
43009,6144,96_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.061211415,0.2361712,1,0,2.229115646258504,0,FP
43016,6145,97_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.060114294,0.23927197,1,0,2.252335600907029,0,FP
43023,6146,98_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.056858554,0.237018,1,1,2.275555555555556,1,TP
43030,6147,99_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05197505,0.23050755,1,0,2.2987755102040817,0,FP
43037,6148,100_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05000979,0.22625041,1,0,2.321995464852608,0,FP
43044,6149,101_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.05136599,0.22606955,1,0,2.345215419501134,0,FP
43051,6150,102_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.054472573,0.22889401,1,1,2.36843537414966,1,TP
43058,6151,103_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.059309125,0.23537724,1,1,2.391655328798186,1,TP
43065,6152,104_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.06544954,0.24419895,1,1,2.414875283446712,1,TP
43072,6153,105_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07159288,0.25350672,1,1,2.4380952380952383,1,TP
43079,6154,106_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.075126216,0.26030073,1,1,2.461315192743764,1,TP
43086,6155,107_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09299757,0.28228432,1,1,2.48453514739229,1,TP
43093,6156,108_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12013379,0.31337148,1,1,2.507755102040816,1,TP
43100,6157,109_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14377457,0.34367463,1,1,2.5309750566893423,1,TP
43107,6158,110_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.15053168,0.3597889,1,1,2.5541950113378684,1,TP
43114,6159,111_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13741225,0.3543349,1,0,2.5774149659863945,0,FP
43121,6160,112_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.11695728,0.3354615,1,0,2.6006349206349206,0,FP
43128,6161,113_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09140537,0.30612046,1,0,2.6238548752834467,0,FP
43135,6162,114_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.075193554,0.28120953,1,0,2.647074829931973,0,FP
43142,6163,115_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.070618354,0.26751286,1,0,2.670294784580499,0,FP
43149,6164,116_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07329087,0.26217818,1,0,2.693514739229025,0,FP
43156,6165,117_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07686512,0.26371592,1,0,2.716734693877551,0,FP
43163,6166,118_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.07952295,0.2682208,1,0,2.7399546485260773,0,FP
43170,6167,119_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08051684,0.2699656,1,0,2.7631746031746034,0,FP
43177,6168,120_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08318073,0.27336192,1,0,2.786394557823129,0,FP
43184,6169,121_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.086376354,0.27593863,1,0,2.809614512471655,0,FP
43191,6170,122_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08811698,0.2788988,1,0,2.8328344671201813,0,FP
43198,6171,123_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08584645,0.2785995,1,0,2.8560544217687074,0,FP
43205,6172,124_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08146687,0.27555344,1,0,2.879274376417233,0,FP
43212,6173,125_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08342414,0.27520126,1,0,2.90249433106576,0,FP
43219,6174,126_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09487819,0.2858988,1,0,2.9257142857142857,0,FP
43226,6175,127_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09532193,0.2877928,1,0,2.948934240362812,0,FP
43233,6176,128_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09209861,0.28814197,1,0,2.972154195011338,0,FP
43240,6177,129_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09404511,0.2915359,1,0,2.995374149659864,0,FP
43247,6178,130_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09354753,0.29046914,1,0,3.01859410430839,0,FP
43254,6179,131_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.095107056,0.29093528,1,0,3.0418140589569163,0,FP
43261,6180,132_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09605531,0.2925498,1,0,3.0650340136054424,0,FP
43268,6181,133_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.095680475,0.29225618,1,0,3.0882539682539685,0,FP
43275,6182,134_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.10448131,0.30053368,1,0,3.111473922902494,0,FP
43282,6183,135_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.11231779,0.31025952,1,0,3.13469387755102,0,FP
43289,6184,136_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12245555,0.32355937,1,0,3.1579138321995464,0,FP
43296,6185,137_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12593845,0.32990238,1,0,3.1811337868480725,0,FP
43303,6186,138_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13754016,0.341605,1,0,3.2043537414965986,0,FP
43310,6187,139_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.17348908,0.37688598,1,0,3.2275736961451247,0,FP
43317,6188,140_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1609212,0.37100953,1,0,3.250793650793651,0,FP
43324,6189,141_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.21143767,0.378474,1,0,3.274013605442177,0,FP
43331,6190,142_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.20555562,0.40520966,1,0,3.297233560090703,0,FP
43338,6191,143_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09302877,0.2904632,1,0,3.320453514739229,0,FP
43345,6192,144_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.33655235,0.49977398,1,0,3.3436734693877552,0,FP
43352,6193,145_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.19043861,0.4089406,1,0,3.3668934240362813,0,FP
43359,6194,146_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.095704265,0.34925097,1,0,3.3901133786848074,0,FP
43366,6195,147_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,0.0024911016,0.22575969,1,0,3.4133333333333336,0,FP
43373,6196,148_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.055484623,0.22052309,1,0,3.436553287981859,0,FP
43380,6197,149_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.10189002,0.2700654,1,0,3.4597732426303853,0,FP
43387,6198,150_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.10254556,0.27437577,1,0,3.4829931972789114,0,FP
43394,6199,151_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09318231,0.26407567,1,0,3.506213151927437,0,FP
43401,6200,152_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08277791,0.24703348,1,0,3.529433106575964,0,FP
43408,6201,153_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0784035,0.23435369,1,0,3.5526530612244898,0,FP
43415,6202,154_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.079056375,0.22786099,1,0,3.575873015873016,0,FP
43422,6203,155_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.078305535,0.22402732,1,0,3.599092970521542,0,FP
43429,6204,156_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0816729,0.2281966,1,0,3.622312925170068,0,FP
43436,6205,157_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.084657274,0.23253033,1,0,3.645532879818594,0,FP
43443,6206,158_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0863182,0.23711243,1,0,3.66875283446712,0,FP
43450,6207,159_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08748795,0.23986858,1,0,3.6919727891156464,0,FP
43457,6208,160_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.088217005,0.24174336,1,0,3.715192743764173,0,FP
43464,6209,161_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.08897611,0.24323146,1,0,3.738412698412698,0,FP
43471,6210,162_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.092442445,0.24858695,1,0,3.761632653061224,0,FP
43478,6211,163_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.0962168,0.25585544,1,0,3.7848526077097504,0,FP
43485,6212,164_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09601701,0.25787902,1,0,3.808072562358277,0,FP
43492,6213,165_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09556236,0.25823686,1,0,3.831292517006802,0,FP
43499,6214,166_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09597883,0.25941074,1,0,3.8545124716553287,0,FP
43506,6215,167_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.09700624,0.26060072,1,0,3.877732426303855,0,FP
43513,6216,168_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.097302996,0.26222873,1,0,3.900952380952381,0,FP
43520,6217,169_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.10306284,0.26927578,1,0,3.924172335600907,0,FP
43527,6218,170_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.111097485,0.2799232,1,0,3.947392290249433,0,FP
43534,6219,171_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.11647968,0.28841203,1,0,3.9706122448979593,0,FP
43541,6220,172_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12253733,0.2996466,1,0,3.993832199546485,0,FP
43548,6221,173_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.119530655,0.29973346,1,0,4.017052154195011,0,FP
43555,6222,174_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.11969083,0.30012465,1,0,4.040272108843538,0,FP
43562,6223,175_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12160703,0.3026091,1,0,4.063492063492063,0,FP
43569,6224,176_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.12519561,0.30759045,1,0,4.08671201814059,0,FP
43576,6225,177_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13396712,0.31736672,1,0,4.109931972789116,0,FP
43583,6226,178_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1410854,0.32617974,1,0,4.133151927437642,0,FP
43590,6227,179_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14431225,0.33244628,1,0,4.156371882086168,0,FP
43597,6228,180_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14468239,0.33691797,1,0,4.179591836734694,0,FP
43604,6229,181_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1413689,0.33450988,1,0,4.20281179138322,0,FP
43611,6230,182_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14430831,0.3369907,1,0,4.2260317460317465,0,FP
43618,6231,183_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.14734526,0.34025836,1,0,4.249251700680272,0,FP
43625,6232,184_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1439711,0.3371614,1,0,4.272471655328798,0,FP
43632,6233,185_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1369381,0.33019236,1,0,4.295691609977324,0,FP
43639,6234,186_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.135311,0.32857916,1,0,4.31891156462585,0,FP
43646,6235,187_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13162687,0.32231998,1,0,4.342131519274377,0,FP
43653,6236,188_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13387443,0.3218965,1,0,4.365351473922902,0,FP
43660,6237,189_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.13196863,0.32017368,1,0,4.388571428571429,0,FP
43667,6238,190_nips4b_birds_trainfile001.wav,nips4b_birds_trainfile001.wav,-0.1324007,0.3215685,1,0,4.4117913832199545,0,FP
