,Unnamed: 0,uid,file,zero_pred,one_pred,pred,label,temporal_frame_start_times,Acc,cfnmtx
81665,12134,38_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.015157374,-0.031490535,0,1,0.8823582766439909,0,FN
81671,12135,39_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0144887455,-0.030657966,0,1,0.905578231292517,0,FN
81677,12136,40_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.014101025,-0.03004057,0,0,0.9287981859410432,1,TN
81683,12137,41_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.013633646,-0.02953253,0,0,0.9520181405895692,1,TN
81689,12138,42_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.012735844,-0.02850743,0,0,0.9752380952380952,1,TN
81695,12139,43_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011848828,-0.027577888,0,0,0.9984580498866212,1,TN
81701,12140,44_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011509904,-0.026981287,0,0,1.0216780045351477,1,TN
81707,12141,45_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011308709,-0.026717149,0,0,1.0448979591836736,1,TN
81713,12142,46_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011086732,-0.026390582,0,0,1.0681179138321997,1,TN
81719,12143,47_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010850489,-0.026182916,0,0,1.0913378684807256,1,TN
81725,12144,48_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010560447,-0.026012834,0,0,1.1145578231292517,1,TN
81731,12145,49_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010421542,-0.026063368,0,0,1.1377777777777778,1,TN
81737,12146,50_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.00986763,-0.025829483,0,0,1.160997732426304,1,TN
81743,12147,51_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0097199995,-0.02581023,0,0,1.18421768707483,1,TN
81749,12148,52_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.009419185,-0.025685657,0,0,1.207437641723356,1,TN
81755,12149,53_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0093425745,-0.025672436,0,0,1.230657596371882,1,TN
81761,12150,54_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0089966655,-0.025463559,0,0,1.253877551020408,1,TN
81767,12151,55_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.008725199,-0.02521389,0,0,1.2770975056689342,1,TN
81773,12152,56_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.008345892,-0.025004383,0,0,1.3003174603174603,1,TN
81779,12153,57_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0072990507,-0.02418442,0,0,1.3235374149659864,1,TN
81785,12154,58_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0060137156,-0.023029301,0,0,1.3467573696145123,1,TN
81791,12155,59_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0049970876,-0.02199838,0,0,1.3699773242630386,1,TN
81797,12156,60_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0042146994,-0.020879768,0,0,1.3931972789115643,1,TN
81803,12157,61_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.004154508,-0.020375725,0,0,1.4164172335600906,1,TN
81809,12158,62_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0041024582,-0.019954178,0,0,1.4396371882086167,1,TN
81815,12159,63_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.005071155,-0.020315774,0,0,1.4628571428571429,1,TN
81821,12160,64_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.006531829,-0.02099517,0,0,1.486077097505669,1,TN
81827,12161,65_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.008997836,-0.0225868,0,0,1.509297052154195,1,TN
81833,12162,66_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.012784555,-0.024728604,0,0,1.5325170068027212,1,TN
81839,12163,67_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.01844092,-0.02779983,0,0,1.555736961451247,1,TN
81845,12164,68_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.029087685,-0.034271527,0,0,1.5789569160997732,1,TN
81851,12165,69_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.03756467,-0.038520966,0,0,1.6021768707482993,1,TN
81857,12166,70_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.040754117,-0.040021177,0,0,1.6253968253968254,1,TN
81863,12167,71_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.046909098,-0.043833163,0,0,1.6486167800453515,1,TN
81869,12168,72_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0687322,-0.068684325,0,0,1.6718367346938776,1,TN
81875,12169,73_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.047781803,-0.060800638,0,0,1.6950566893424035,1,TN
81881,12170,74_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.037898056,-0.055275943,0,0,1.7182766439909296,1,TN
81887,12171,75_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.032676775,-0.04823729,0,0,1.7414965986394555,1,TN
81893,12172,76_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.027744858,-0.042273317,0,0,1.7647165532879818,1,TN
81899,12173,77_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025367545,-0.0386304,0,0,1.787936507936508,1,TN
81905,12174,78_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025540425,-0.037923675,0,0,1.811156462585034,1,TN
81911,12175,79_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02608984,-0.03799853,0,0,1.83437641723356,1,TN
81917,12176,80_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025830377,-0.037845265,0,0,1.8575963718820865,1,TN
81923,12177,81_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025491009,-0.037721466,0,0,1.880816326530612,1,TN
81929,12178,82_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025070753,-0.037308414,0,0,1.9040362811791385,1,TN
81935,12179,83_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024724314,-0.036973216,0,0,1.9272562358276644,1,TN
81941,12180,84_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024261769,-0.036587503,0,0,1.9504761904761905,1,TN
81947,12181,85_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.023746818,-0.036148064,0,0,1.9736961451247168,1,TN
81953,12182,86_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.023341706,-0.03582256,0,0,1.9969160997732427,1,TN
81959,12183,87_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.022813216,-0.03522078,0,0,2.020136054421769,1,TN
81965,12184,88_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.022310887,-0.034698136,0,0,2.043356009070295,1,TN
81971,12185,89_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021772511,-0.03410603,0,0,2.066575963718821,1,TN
81977,12186,90_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02159581,-0.033867877,0,0,2.089795918367347,1,TN
81983,12187,91_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021646472,-0.033976994,0,0,2.113015873015873,1,TN
81989,12188,92_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021375926,-0.033781197,0,0,2.136235827664399,1,TN
81995,12189,93_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021194708,-0.033761203,0,0,2.159455782312925,1,TN
82001,12190,94_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02079902,-0.033488892,0,0,2.182675736961451,1,TN
82007,12191,95_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.020275738,-0.033137895,0,0,2.205895691609977,1,TN
82013,12192,96_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.019786503,-0.03277529,0,0,2.229115646258504,1,TN
82019,12193,97_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.019104386,-0.032225545,0,0,2.252335600907029,1,TN
82025,12194,98_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.018222626,-0.031475298,0,0,2.275555555555556,1,TN
82031,12195,99_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.017425634,-0.030826803,0,0,2.2987755102040817,1,TN
82037,12196,100_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.016688433,-0.030187748,0,0,2.321995464852608,1,TN
82043,12197,101_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.016043257,-0.029570207,0,0,2.345215419501134,1,TN
82049,12198,102_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.015230728,-0.02886261,0,0,2.36843537414966,1,TN
82055,12199,103_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.014284213,-0.028000962,0,0,2.391655328798186,1,TN
82061,12200,104_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.013526211,-0.027289215,0,0,2.414875283446712,1,TN
82067,12201,105_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.012705663,-0.026576508,0,0,2.4380952380952383,1,TN
82073,12202,106_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011955969,-0.025931597,0,0,2.461315192743764,1,TN
82079,12203,107_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011415464,-0.025497235,0,0,2.48453514739229,1,TN
82085,12204,108_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010853803,-0.025001042,0,0,2.507755102040816,1,TN
82091,12205,109_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010329407,-0.024585098,0,0,2.5309750566893423,1,TN
82097,12206,110_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.009357374,-0.023731697,0,0,2.5541950113378684,1,TN
82103,12207,111_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.008411317,-0.0229338,0,0,2.5774149659863945,1,TN
82109,12208,112_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0075885626,-0.02202756,0,0,2.6006349206349206,1,TN
82115,12209,113_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0068346597,-0.021318518,0,0,2.6238548752834467,1,TN
82121,12210,114_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0058084354,-0.020374693,0,0,2.647074829931973,1,TN
82127,12211,115_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0049293647,-0.019586511,0,0,2.670294784580499,1,TN
82133,12212,116_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.004254236,-0.0189557,0,0,2.693514739229025,1,TN
82139,12213,117_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0038359845,-0.018524963,0,0,2.716734693877551,1,TN
82145,12214,118_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.003300353,-0.017943993,0,0,2.7399546485260773,1,TN
82151,12215,119_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.002879424,-0.017761081,0,0,2.7631746031746034,1,TN
82157,12216,120_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0021857861,-0.017083794,0,0,2.786394557823129,1,TN
82163,12217,121_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0019529434,-0.016765304,0,0,2.809614512471655,1,TN
82169,12218,122_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0018412713,-0.016643796,0,0,2.8328344671201813,1,TN
82175,12219,123_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.001574548,-0.016438112,0,0,2.8560544217687074,1,TN
82181,12220,124_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0011115465,-0.016100436,0,0,2.879274376417233,1,TN
82187,12221,125_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0011588205,-0.016221412,0,0,2.90249433106576,1,TN
82193,12222,126_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.00075072795,-0.015879426,0,0,2.9257142857142857,1,TN
82199,12223,127_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.00045250356,-0.015833605,0,0,2.948934240362812,1,TN
82205,12224,128_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0005311761,-0.015054222,0,0,2.972154195011338,1,TN
82211,12225,129_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.001108069,-0.01450837,0,0,2.995374149659864,1,TN
82217,12226,130_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0017622784,-0.014101345,0,0,3.01859410430839,1,TN
82223,12227,131_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0023673158,-0.013257749,0,0,3.0418140589569163,1,TN
82229,12228,132_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0030262116,-0.012177907,0,0,3.0650340136054424,1,TN
82235,12229,133_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0032680687,-0.011653915,0,0,3.0882539682539685,1,TN
82241,12230,134_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.003346704,-0.011080544,0,0,3.111473922902494,1,TN
82247,12231,135_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.002422059,-0.011535581,0,0,3.13469387755102,1,TN
82253,12232,136_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,-0.0008144863,-0.012456607,0,0,3.1579138321995464,1,TN
82259,12233,137_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0018344512,-0.013987776,0,0,3.1811337868480725,1,TN
82265,12234,138_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.00606009,-0.016495049,0,0,3.2043537414965986,1,TN
82271,12235,139_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.012609016,-0.020249713,0,0,3.2275736961451247,1,TN
82277,12236,140_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024213875,-0.028014347,0,0,3.250793650793651,1,TN
82283,12237,141_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.034598082,-0.034457423,0,0,3.274013605442177,1,TN
82289,12238,142_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.038588077,-0.03758395,0,0,3.297233560090703,1,TN
82295,12239,143_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.045898803,-0.04247364,0,0,3.320453514739229,1,TN
82301,12240,144_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.06804361,-0.06766708,0,0,3.3436734693877552,1,TN
82307,12241,145_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.047107108,-0.0599049,0,0,3.3668934240362813,1,TN
82313,12242,146_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.037214935,-0.054471996,0,0,3.3901133786848074,1,TN
82319,12243,147_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.032074172,-0.047563244,0,0,3.4133333333333336,1,TN
82325,12244,148_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.027176652,-0.041684132,0,0,3.436553287981859,1,TN
82331,12245,149_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024707448,-0.037997592,0,0,3.4597732426303853,1,TN
82337,12246,150_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02485206,-0.037334163,0,0,3.4829931972789114,1,TN
82343,12247,151_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.025331844,-0.037367713,0,0,3.506213151927437,1,TN
82349,12248,152_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02493503,-0.037014194,0,0,3.529433106575964,1,TN
82355,12249,153_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024636988,-0.036899798,0,0,3.5526530612244898,1,TN
82361,12250,154_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.024277214,-0.036528423,0,0,3.575873015873016,1,TN
82367,12251,155_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.023941543,-0.036193684,0,0,3.599092970521542,1,TN
82373,12252,156_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.023628194,-0.03585359,0,0,3.622312925170068,1,TN
82379,12253,157_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.02321521,-0.03553305,0,0,3.645532879818594,1,TN
82385,12254,158_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.023032011,-0.035384633,0,0,3.66875283446712,1,TN
82391,12255,159_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.022707213,-0.0349957,0,0,3.6919727891156464,1,TN
82397,12256,160_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.022135787,-0.0345186,0,0,3.715192743764173,1,TN
82403,12257,161_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021804929,-0.03409372,0,0,3.738412698412698,1,TN
82409,12258,162_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021792209,-0.03402566,0,0,3.761632653061224,1,TN
82415,12259,163_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.022101548,-0.03436598,0,0,3.7848526077097504,1,TN
82421,12260,164_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021944242,-0.034371227,0,0,3.808072562358277,1,TN
82427,12261,165_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021738732,-0.03443402,0,0,3.831292517006802,1,TN
82433,12262,166_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.021403983,-0.03427275,0,0,3.8545124716553287,1,TN
82439,12263,167_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.020888368,-0.03384404,0,0,3.877732426303855,1,TN
82445,12264,168_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.020111378,-0.03321206,0,0,3.900952380952381,1,TN
82451,12265,169_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.019321676,-0.032566205,0,0,3.924172335600907,1,TN
82457,12266,170_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.01858351,-0.031850718,0,0,3.947392290249433,1,TN
82463,12267,171_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.017655876,-0.031163123,0,0,3.9706122448979593,1,TN
82469,12268,172_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.01667741,-0.030316059,0,0,3.993832199546485,1,TN
82475,12269,173_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.015867274,-0.029468507,0,0,4.017052154195011,1,TN
82481,12270,174_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.015145209,-0.028760377,0,0,4.040272108843538,1,TN
82487,12271,175_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.014317021,-0.02801453,0,0,4.063492063492063,1,TN
82493,12272,176_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.013763694,-0.02753694,0,0,4.08671201814059,1,TN
82499,12273,177_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.013149618,-0.02706284,0,0,4.109931972789116,1,TN
82505,12274,178_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.012424303,-0.026356824,0,0,4.133151927437642,1,TN
82511,12275,179_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.011392773,-0.025414892,0,0,4.156371882086168,1,TN
82517,12276,180_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010898167,-0.025027815,0,0,4.179591836734694,1,TN
82523,12277,181_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010413423,-0.024624873,0,0,4.20281179138322,1,TN
82529,12278,182_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.010071212,-0.024536066,0,0,4.2260317460317465,1,TN
82535,12279,183_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.009355383,-0.024004035,0,0,4.249251700680272,1,TN
82541,12280,184_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.008321159,-0.02309144,0,0,4.272471655328798,1,TN
82547,12281,185_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.007444421,-0.022231102,0,0,4.295691609977324,1,TN
82553,12282,186_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0065066414,-0.021277156,0,0,4.31891156462585,1,TN
82559,12283,187_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0054231575,-0.020269081,0,0,4.342131519274377,1,TN
82565,12284,188_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0043950295,-0.019336816,0,0,4.365351473922902,1,TN
82571,12285,189_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.003517149,-0.018473174,0,0,4.388571428571429,1,TN
82577,12286,190_nips4b_birds_trainfile002.wav,nips4b_birds_trainfile002.wav,0.0030827085,-0.018004075,0,0,4.4117913832199545,1,TN
